Text,Label
@realDonaldTrump @CNN @FoxNews man you sure messed up picking this hillbilly,0
"@realDonaldTrump You should be winning by 40 pts in hillbilly country, loser.",0
@holeinone1992 you forgot a k for bumgarner. redneck hillbilly,0
@JayHawkSwagga no. Your southern hillbilly self is the ignorant fuck. You're the problem. Always dismissing their inappropriate behavior.,0
"@bocavista2016 How dare you imply the backwoods hillbilly Arkansas rednecks are ""mentally ill!"" #FreeJulian",0
"@realDonaldTrump you are a culturaly hillbilly. dumptrump: ""DROPP DEAD""",0
"@realDonaldTrump This tweet  makes ur racist, hillbilly trailer park dwellers happy who dont know who John Lewis is othr than an old n***er!",0
"@CMHADirector @obscureauthor @Anomaly100 @Trump_Thumper @dwhuggs @GelarBudidarma hope u lose your ins u dumbass hillbilly,",0
@EvelKnievel5 @MavMason @tommyboy41161 Hah!  You really think anyone who's not an inbred hillbilly would look at your stupid memes?,0
"@HillaryClinton #billclinton babykillers,thieves,liars,cheaters is what u r #sleazyhilly #slimybilly #hillbilly As if u b'lieve in God/Bible",0
@shh_annon @scruffo4life @hughey88 you think we verbally attacked him??!! f*** you hillbilly 😂,0
@dwhite191 you ignorant hillbilly! We had Olympics 2500 years before America was discovered. Show some respect and apologize to our athlete.,0
"@HannuTursas @TheMuminTroll  @WhitestRabbit_  shut it, you drunk Finnish Soviet surrender monkey. Go jerk off to a picture of Putin",0
@JonathanWilling GOOD MORNING FROM MR. WHITE NIGGER TRASH OF OTTAWA ONTARIO. SUPPORT YOUR LOCAL DRUG DEALERS,0
@TheMikey04 Awwwwww what's the matter kid? Mad because I called you out on your scam for follows? 6 year old wigger… https://t.co/zp5aKDEJfO,0
"@ChestnutPrince nah obviously you claim to know me in real life tellin them I'm a wanna be ""wigger"" lmao",0
@SkyFootball @binladen didn't blow up the project it was you wigger tell the truth wigger @JebBush  knocked down the towers - daDaDush,0
@RivalSaturn @zoieburgher Yea you are a wigger kid XD,0
@army1man1 @franz_soapbar @PhillipJHill89 @politico @LorettaLynch @billclinton You're reaching. you sound like a crazed conspiracy theorist.,1
@JamesinSELA You exist in an alternate reality. You're a conspiracy theorist. @cspanwj,1
@DonaldJTrumpJr Good to know your an idiotic conspiracy theorist like your father.,1
"@PrisonPlanet Nobody gives a shit what a pill-popping alt-right British conspiracy theorist thinks. Your ""fan base""… https://t.co/GkM9JY95IV",1
@RGanley You are a #Russian conspiracy theorist you moronic Global Socialist pig. #FirstWord,1
@MJoyce2244 @Deus_Abscondis @loondale @PaulNiland You provided nothing. You are a paranoid conspiracy theorist.,1
"@CuJoe101 -  I know, I know🙄   ""Shut it, you kook! Just contrails!   What a conspiracy theorist!"" 😩    Yup, ya lemming, my bad there 👋😉",1
@warriorwoman212 you got shit for brains. A fucking conspiracy theorist. There are a variety of reasons why the old sheriff would...,1
@JackMorganJ lies about everything? Jeez you sound like a Republican conspiracy theorist!,1
@1955gregory This just proves you are a demented conspiracy theorist.  Hop on down to the pharmacy &amp; refill your Thorazine.,1
@ELDirtyAC you a half assed conspiracy theorist tho .....besides who says God only created life on Earth? even the bible don't say that,1
"@ScarletWinchest =Crazy conspiracy theorist, Trump cult racist, #dipshit Your TL reveals all  @multyz @TheDailyEdge https://t.co/LZIzlVShmy",1
@michaelallenmar @ASterling Conspiracy theorist is what liars call u if you confront them with the truth,1
@KellyannePolls put your tinfoil hat back on and go back to listening to your conspiracy theorist and Brietbert news. Alt facts LIAR.,1
@seanhannity watching a sellout. I wonder if he's kissing the conspiracy theorist ass tonight. Way to go u phony sellout. #douchebag,1
@Nori_NYC @katbyrd41 @adryenn you are conspiracy theorist. You are probably a Greenwaldian,1
@ExplosivePulse U can tell lying Conspiracy Theorist Clem what is evil is the fact vova sent in a BUK to UA &amp; it destroyed #MH17 @CT4444,1
@stranahan You are seriously unhinged Lee went from respected journalist to batshit crazy conspiracy theorist… https://t.co/wtlCdZ1AVx,1
@DRUDGE_REPORT @realDonaldTrump Why are you retweeting conspiracy theorist nut jobs? Get a grip - you are the PRESIDENT.,1
@csutherland56 bruh your soo dumb chase like that doesnt even make sense you stupid conspiracy theorist,1
"@realDonaldTrump dude your just an elderly conspiracy theorist, @nbcsnl is rigging the election lmao @realDonaldTrump ""Eat A Dick""",1
@PresidentCheeto @politico @realDonaldTrump @Photoshop All you are is a Hysterical tinfoil hat conspiracy theorist… https://t.co/mNjljE1uO9,1
@graywolf @politicoalex @brianstelter You  are a conspiracy theorist with no truth,1
"@wadefaber Wow, you are a dumbass. Conspiracy theorist moron.... You and Trump were made for each other",1
@realDonaldTrump @POTUS @seanhannity @FoxNews You mean Fox Spews!Hannity is a conspiracy theorist!Not real-fake news!Discuss doomsday clock?,1
@realDonaldTrump you see a conspiracy theorist and obvious liar as being a legitimate source. Sad.,1
"@LdyLoneWanderer @DaRedneckGamer not you lone, this redneck dude. Youre fine but you have some followers getting butthurt over the discusion",1
@TedNugent are you insane or just plain stupid?    https://t.co/fFTtW58pdZ #redneck #bigot #scumbag #whitetrash #KKKTrump #whinylittlebitch,1
"@PoloSooFresh @illygirlBreA @EseDiegooo47 there's 2 fat ass cops on top of him, and you still blame the victim. You a redneck?",1
@Mick_Lovin_it fishing..American no sleeve..talking about defending your girl...seems pretty redneck to me https://t.co/cWaZx556ox,1
"@NataliaAntonova so you can't even have Russian name &amp; avoid anti-southern prejudice?! (Tumblr refrain: its all in yr head, u dumb redneck!)",1
@DMVBornAndBred @TheKaeCae @RasheedTheGreat @GregGlockovich lol you gone sit here and deny that crimes happen in redneck communities too?Lol,1
@ImOkayAlright @betterthanfu @charjorgensen13 you called me a ignorant redneck for working on cars so keep up with your bullshit slinging,1
"@nytimes Why because he is a redneck,Or he has more money then you,Stick to news not who you judge morons",1
"@PlutoCoffins It highlights what a redneck moron you are. I don’t care, but it helps confirm your mental acuity.",1
@policosmo @BarackObama you might be a redneck....,1
@Death__XIII @NLibertusFight @AyeeeAcer   incorrect. SAXONS called you CRACKER/REDNECK.   take some time and study WHITE-ON-WHITE history.,1
@Michaelraymusic gooood moooorrring redneck your got a top tweet Gratulasjon and enjoy your day hugs,1
"@elisefoley he used the word ""cooter"".. pretty much tells you everything you need to know about this redneck piece of trash..",1
@randybachmann @billoreilly Randy dont you have a sister to marry.  Redneck,1
@SarahPalinUSA Stfu Redneck!,1
@GeorgiaDirtRoad let me guess your wife is your daughter and your sister is your cousin too. Dumbass redneck,1
"@support is run &amp; maintained by inbred redneck pediphiles! FUCK YOU, YOU FUCKING RETARDS!",1
@anji_bubbles85 @PeterSmitGary @BBCBreaking yes I do now gtfo my mention you old ugly creepy redneck,1
@ag_texas @realDonaldTrump You mean keep Montana  redneck?,1
"@WheelerWalkerJr BAHAHAHAHA!! You rock man!! Boston LOVES ya! Gonna share your album ""Redneck Shit"" with everyone I know! Follow me brutha!",1
@ts422a @Bencjacobs You are an ignorant Texas redneck. Quite an embarrassment to America.,1
@kaceytron See the thing is.. U should not be holding a cat against it's will. Unless you're a fucking poorly educated redneck.,1
@coffeebby tell me you didn't get w that redneck .,1
@peacelovedove @johnothy Mike's boxers a kale hanging dry you know your a redneck when,1
@_Zacharry sikke nigga you tha redneck 😂,1
"@TresAllison If someone asks to see your ID and you show them your belt buckle, you might be a redneck",1
@america_trump  YOUR REDNECK COMMENTS ON UNCIRCUMCISED MEN WAS DISGUSTING YOU CREEPY COMBOVER SLEAZEBAG!!,1
@GrahamBlog  You are an asshole. You could not shine Trump's or Ted Cruz shoes. Redneck Inbred.,1
@LexanMontana You know your a redneck when....You have camo FUCKING CROCS ON !! #WHATDAFUCKISYOUDOIN?!?!,1
"@antifemz You can get tae fuck, and when you get there, get even more fucked to, you redneck cracker asshole.",1
"@glennbeck Glenn let me do you a favor. Don't roll up your jeans cuffs like that. It makes you look like a ""RedNeck Clod"".",1
"@Morning_Joe Joe u seem 2 b the only person that doesn't believe Trump is a dangerous man. U think ur being clever, but u r a redneck idiot!",1
@RealTimers seriously your episode after Trump won turned me off completely. America is a bunch of redneck idiots? Really?,1
@Mastradomus @bitch YOU THE BITCH BITCH SHUT YO UGLY REDNECK HILLBILLY ASS UP YOU THE BITCH BITCH,1
"@ACCobra70 Well Bill's the redneck pig-f...er...well, you get the idea..",1
@convict92 and I's* ain't. You dumb fuckin redneck liberal,1
@AZjbc Does your redneck idiot ass know what a foam party is?  LMAO.  It's just a club or party where they put foam so you slide around.,1
@HadleyAsdjfkl @stoutenburg321 who tf cares if you're redneck but you wear expensive jeans?? that has literally nothing to do with anything,1
@EPrestonJ Redneck style!!! Pipe hanging g from your mouth. Dirty boxers and tee shotgun across your knee... He'll straw hat also. 😂😂😂😂,1
@DNchef How about you read through his plans and then receive an education before you drag your retarded redneck ass on Twitter.,1
"@NYlegendd with your "" y'all"" country redneck ass 😂😂😂😂😂 LMAOO",1
"@YourHighhnesss unless you start playing some redneck country ass music you won't weird me out, I listen to all types of music ☺️",1
@jdustinhill you know you can't sneak up on a redneck. They will cut you in a second.,1
"@Morning_Joe Joe, you know nothing till you have a debate with Mathews about history and respect for America. Your a stupid redneck idiot!",1
@Ron_White You kow your a redneck when you get breast implants before you get your teeth fixed,1
"@miuvie don't waste your time fighting with a redneck, you'll get more sense out of a goat",1
@KEEMSTAR you should be a redneck actor. These videos have me dying!!  💀,1
@Roc_Icarus   What else would you expect from a clodhopping redneck with money?,1
"@officialcaffeg ""Kyouko why u look like a skanky redneck""",1
@HultineSunny @FilthyRichSnaps you redneck!,1
@HT_JayReeves @rackemwillie513 Loving America makes you a redneck? 😂,1
@JakeLipovsky so typical of the ignorant redneck dumbasses in our county,1
"@AHagencee Racist, Redneck idiots like you are not worth arguing with. Blocked.",1
@shyannsalazar your a true redneck 😂,1
@bernieisacommie @WDPesky No go brush your tooth you piece of shit redneck scumbag,1
@attaboy77 the way I see it is if you are up here in Ohio riding around with the flag you're a stupid redneck. Maybe down south is different,1
@Dan_Nolan9 what a disgrace of a redneck journo u r. Pathetic piece about young u should embarrassed that wasnt journalism tgat was rubbish,1
@TsuInu Oh my god hahaha! Are you a redneck? I hope not.,1
"@MadisonDibono @jasleen_g_ @Dory yup you got me, I'm a total redneck yeehaw.",1
"@itsBryanDaught shut up, you were apart of the little redneck crew",1
@tlcprincess Does that make you a redneck?,1
@Ruanld1nho13 @Riaan366Venter other way around you degenerate redneck...only wish you were in my class and you'd know you're bloody place.,1
@KEEMSTAR wish it was u fat old redneck,1
@KristinFerrara_ @PattyWhite_NYM just as you did. It's ok to toss redneck around and pin gun violence on hunters. Dumb bitch.,1
@BreannaBowmannn some reason you talk like a fucking redneck. but I wasn't complaining. just stating the obvious.,1
@rossgoff0909 have fun being a skinny ass redneck bitch. i have seen pigs bigger than u. i feel sorry for you skinny ass redneck bitch. BYE,1
@almostkanye @Boy_Grissom your redneck ass would RT this😂😂,1
@monte_73 you ain't redneck,1
@probablyamen you look like a redneck that has a confederate flag tattoo on his ass,1
@eking_8 your getting cracker redneck and straight mixed up.,1
"@one_silver_wolf we need,to make you a redneck hot tub heater :)",1
@Dankids3 What are you some redneck from down south in the swamps!,1
"@TheDefenderA if you have to mow your driveway, you may be a redneck",1
@rustyprestridge @riwired @pmarca redneck from arkansas is playing Dr Phil on the Internet.  Rofl. Stfu moron. Just stop,1
@AmSnarkShark well you look like Korean took on redneck so,1
@DWilsonsports Because your GM is a dumbass redneck moron.,1
@666Mavis what up w you and redneck boi,1
"@laurenxspam you called me dumb and insinuated I was a ""redneck""meaning your a dumb redneck just like the others.sounds like racist or bigot",1
@deplorableJohn fuck trump you redneck cunt,1
"@ezrsmillers if you ask a redneck about guns, you get a dumb answer. You ask someone who carries a dildo around school, you get dumb answer.",1
@chasehuff8 and your dumb fucking redneck with no future who works on alpaca farm,1
@siIentvapor you part of the redneck mafia too?,1
@ViZzuaLizeR @MLGNePhs @VertZatile @TheCuNFiNeD @MLGshawxz lmao go jerk off to your F150 some more you redneck 😂 nice gas truck you got,1
"@Jjjjeebs China is wid Pak because of CPEC, u redneck I know don't even know what that is",1
@trobsn2112 yeah imagine partaking in the political system ur country was founded on. Ur a redneck pussy,1
"@realDonaldTrump the real threat is your own home grown redneck terrorists, and your gun laws you nimrod",1
@courtneyyy24_  moe you a beer drinkin lazy broke moe! Worry bout me nah moe worry bout you frfr redneck,1
@jamesbod  omg you could be a SK redneck!!   LOL.......,1
@Maxwell214K @Brjyan You casually eat them? Like a redneck charcuterie?,1
@mazar818 LOL AHUT THE FUCK UP YOU IGNORANT UNEDUCATED REDNECK ASS AND GO BACK TO SCHOOL MAYBE THEN YOU CAN FOND A JOB,1
@Tainouno I see you are another redneck degenerate who lacks a brain and/or morals. Don't have time for you! Scumbag.,1
"@rukiddingme242 @stevesilberman @K810Mt Get your redneck logic out of here, trump woman",1
"@JoeNBC @SenJohnMcCain @MeetThePress Simply Joe, you are a fraud. A redneck who became intoxicated with the west side crowd applause",1
@BrettLyndon you dirty little redneck you,1
"@sendittodoug Nope, just another typical repubturd douche bag. and in ur case redneck douche bag",1
@realDonaldTrump So are your supporters. Redneck garbage that have no right to be voting in an election. Racist hicks.,1
"@grffy not hard when you have 100 acres of farm land you John Deere driving, sister humping, shotgun shootin redneck",1
@01111010x caden may sound redneck drunk but you sound redneck in general,1
@Jacobwalker54 can swim  back to Europe where your redneck ass is really from,1
"@LindseyGrahamSC Do #America a #huge favor &amp; RETIRE ASAP, you worthless, inbred, redneck, #white trash hick! #SouthCarolina SUCKS as do you!",1
@drayzze @fragglerockl490 * Uuuu Might b a REDNECK fffffffff...,1
@mcbroomifer You ethered that redneck,1
"@porkchophawaii @DapymanUSA Man, you have never had a single tan, let alone two....redneck maybe.",1
"@megz_dudek well it's atleast an hour drive from my house to get anywhere, we literally have nothing here and everyone is redneck af",1
@ScottReed57 @AJDelgado13 clean your outhouse nasty redneck !,1
@Volla1Volland Ur criticizing my English?  Did u not read before hitting reply.  That's a jumbled mess. Is that redneck English? Get er done,1
"@YoungPoIo @SkyNedNews @Messcotti Yeah i did, but that’s only as you seem to be some kinda deliverance style redneck. my bad!",1
@RepWestmoreland well you're a racist redneck asshole. U should hang yourself with the confederate flag you nazi asshole,1
@JimmieJohnson  You might be a redneck!😁,1
@OpTic_DKarma @Liquid_Hiko go back to deseronto damon you damn redneck,1
@TobeyT84 @AlmightyFranky @CSX09 Sorry your redneck roadkill isn't actual food.. We all know the real reason the car died.,1
@realamerican114 @SportsCenter watch some commercials in stead of 90mins full playing time then you redneck,1
@snobiwan @capitalyoga If you set your locale to redneck it’s speller lickerish,1
@TheXclass No what's rude is your assumption that redneck is in insult &amp; denotes lack of character.,1
@itzgreghaffley Your redneck looking ass better stop before I blaze yo ass🔥🔥🔥,1
@adam_kost are you trying to tell me that DC is more redneck than South Dakota? Seriously?,1
@IamTheImmortal @Jcchavez115 have u been liked by a kickass korean? the original redneck korean? #stayontwitter #stillhavethings2accomplish,1
@TODAYshow @realDonaldTrump you racist redneck bigot,1
@TheAdvocateMag you know your a redneck when other countries have travel advisories for your state. #shameonmiss,1
"@rockybalboom @shercokholmes7 @cheekykelly @DawnHargadon i am not from Mississippi, you keep ur redneck actions 2 urself u fiend.",1
@Rovitz is this when I call you a redneck Montana hillbilly?,1
@SaraGee_ You go to whiskey dicks you redneck whatchu laughing at,1
"@JCLayfield Why don't you pick on someone like Brock, Dolph or whom would hand you your worthless redneck ass? A hy… https://t.co/t1akCG6T2s",1
@drewphilips_ you look like a redneck who just bought a gun from Walmart but had to go back because he forgot his wood fire flavored dip,1
"@DerekHunt71 @CNN X They wouldn't even consider you, Your Redneck would be a dead giveaway.",1
"@CoreyRForrester @averagedrew @traecrowder your next book should be a redneck dictionary, à la Ambrose Bierce.",1
@FrankSharps1874 @kron4news We carry you redneck inbred dickwads,1
@FaZeUpBlehsed @xJagii @SilverWizardx @silver_vitality U love this redneck disgusting,1
@bREEEEEEEEEad I'm not falling into your redneck fetish trap what is wrong with you,1
@MikeMartin1982 stop trying to placate people. It's not fucking working you callous redneck,1
"@ParkerMolloy Well, you can lead redneck scum to the city but you can't make them be human.",1
"@TedNugent GREAT job demo'ing what a redneck graceless lowlife you &amp; fellow graceless lowlifes are, mocking the Cli… https://t.co/xoz6nqMhr9",1
@getoffmylawn80 @SheWhoVotes Look at you speakin Redneck!!! Lol,1
@PeepsPlaceCom @LisaBloom @JoyAnnReid Well if you consider Bill redneck O'Reilly as a man then you're just as dumb as he is,1
"@BoLumpkin: @FBRASWELL Redneck Mama threats ""I'll slap you nekkid and hide your clothes."" ~ Southern Saying https://t.co/SitAeKtk2L",1
"@AtomRamsey As you ignore W's ""achievements"" How ignorant can a redneck be ?",1
@CNN Thank you for dragging out that dumbass redneck Jeff Sessions to defend Donald Trump. I thought people that stupid were only in museums,1
@holeinone1992 you forgot a k for bumgarner. redneck hillbilly,1
@chulachic Are you the standard redneck or one of the many other names she calls her supporters in secret?  Your nothing but a puppet!  Sad!,1
@NomikiKonst Clintons use of Redneck was used as an insult just like your white privilege comment.That wasnt empathy.#ItWasAnInsultStupid,1
@billclinton ALL THOSE redneck voters...THERE IS YOU RACISM SHOWING !!! YOU should hide because you are still an embarrassment to AMERICA!,1
"@realDonaldTrump @NCGOP  In case you missed it, it's always rightie redneck that pulls this shit. Lefty is not that way motivated.",1
"@realDonaldTrump @NCGOP  In case you missed it, it's always rightie redneck that pulls this shit. Lefty is not that way motivated.",1
"@realDonaldTrump @NCGOP  In case you missed it, it's always rightie redneck that pulls this shit. Lefty is not that way motivated.",1
"@foxoutdoors If you bought your coffin off of Facebook, you just might be a redneck! #OnlyInAlabama https://t.co/V3OtQDhnXP",1
@pnehlen @realDonaldTrump You forgot to put on your stupid f$&amp;*ing MAGA redneck hat,1
@BrandonPrust8 Your style of hockey would be considered redneck.,1
@hanksheller @athlette @nytimes @POTUS The poles predicted she would win by 3 points and did. You redneck bigots can't get anything right,1
@TrumpFan0505 @CNN As you side with the russion loving traitor you show how stupid you are where you get your news redneck central news?,1
@TheShannonBurke @kurteichenwald @unread61 Your a redneck trumptard who likes thing crammed in you ass of a mouth o… https://t.co/5IDUqlyEm2,1
@Fighting_Champ @SteampunkWarria @LiifeOfKelly You're a redneck. Fighting is what we do. Tell your agent to remember that.,1
@domackis @taboo1099 @AaronJFentress @SueRoers @trumptaxme @realDonaldTrump Are you one of theese brainless redneck… https://t.co/BCKJAJAmDk,1
"@YazJabr 👳🏽 this is me  and this is you, you redneck🙎🏻‍♂️🕺🏻",1
@TeamTrump @robdelaney Nothing says redneck deplorable like a red cup! Where's the money going? Your campaign? It's over! Conflict!,1
@JohnKerry @nytimes and mr. John Kerry let me welcome you to a new nation Redneck Nation we voted and we kicked ass… https://t.co/WWWKorGOyK,1
@Veighson @FoxNews @stevenmnuchin1 wrong question.  why didn't your redneck mom swallow?,1
@BryanJFischer @StevenPetrow @AmericanFamAssc   I think Brian Moynihan at BofA would kick your redneck ass.,1
@BubbaMacLeod @stillgray @RitaPanahi oh boy another yellow snow flake. I'm probably supporting you and your 10 uneducated redneck children,1
"@POTUS - your a misogynist, narcissistic rich redneck - your hideous to hear and see.  God never needed to bless America more than now!!",1
"@sla0530 It's called a typo, obviously. It's clear you are a dumb ass redneck with no highschool education.",1
@BoogerBottom it's chipp'n away at your redneck way's!  I get it. You'll be ok bro...,1
@USACitizen111 That's your answer? The thing that uneducated poor redneck kids told me in third grade? Go back to your trailer park.,1
"@timesredbox This just shows how childish redneck and religious bigot Trump and his team are, our crowd was bigger than yours SO SAD",1
"@Riley_Smiley96 your married to ""Riverview's redneck""",1
@joshtpm You look kinda like 'liberal redneck' @traecrowder in your new pic.,1
@jeffmatt_us Appreciate your comments. It's the alt-white redneck lunatics that voted Trump &amp; those who didn't vote at all that disgust me.,1
@Stevenwhirsch99 How's your sister's pussy taste? Probably like Mountain Dew. Fucking redneck.,1
@SC_Cuban_B but I guess whatever it takes to get your average redneck to pay attention,1
@MeGaPuRe_CS shut the fuck up you redneck,1
@Vosnic @HiddenTara I'm white you dumb ass. Just not a stupid redneck inbreed like you,1
@NoLibs and you're a redneck that knows nothing about me or anything else. STFU and don't read my tweets if you want to be a twat.,1
@Kon__K All the white redneck and bogan depictions in the world couldnt alter your racist tinted glasses. Its 'Current year' damn it.,1
@TimmyPuddin you are a redneck,1
"@SherryIsley @YouTube Dang it, ""You MIGHT be a redneck if....you're in this this video!"" #letmeeditTwitter #damnit",1
@SallySmart90 @PettyIdol who said I supported Hillary u dumb redneck kill yourself,1
@Prince_0115 I'm assuming that's in your redneck voice 😂😂😂😂,1
@CruisingGallows @CNN you mean the redneck hood like you? No.,1
@pete37364 @Always_Trump @antiamnesty trustus Black Nation we rednecks have your back we always have we're all part of the human race Trump,1
"@dwhite191 @NBCOlympics Yo redneck,cry us a river.And yes,we know you support Trump.It's written all over your foreskin.Sry, meant forehead.",1
"@wolfpsy @BumpItMcCarthy @RVAwonk @yaboynyp ah , now the redneck is coming out , this is ""typical "" Trump supporter , in all his grandeur 🗣",1
@S3RVN my fault i dont know how to speak inbred redneck for you to understand,1
@mcuban you must think all trump voters are dumb redneck idiots! I once was impressed by you too! Disappointed!,1
@DesireeAaron @StopBLMterror She was Angry Of Course She's HUMAN . Omg what a dumb ass redneck bitch you are,1
@patrioticpepe @realDonaldTrump trump is betraying you redneck,1
@IvankaTrump barack zach Rube the boob when I said no Tracy they all said you set it up LOOK MEXICO USA NO #1 Twisted your Arm,1
@BwaynyTH13 why you gotta be so rube♪︎,1
@Aussiesugglet00 Happy Birthday rube 😘💞 you're the Kylie to my Kendall &amp; I love you so much sissy! Smoochies!! 😜 https://t.co/FENyN80Fu4,1
@Kevin_Sano What you don't know is Fluttershy is rigged to drop them onto the desk which makes me smack a bitch up. Rube Goldberg yo,1
@rallythong debunked because someone put a video up on You Tube. Dumb rube.,1
@Jacko2323 haha hahaha your boys Rube and Cruz  went down in flames. Trump owns the Republican party and this race.,1
"@PatchGretzky @rube_thedude you ain't as bad as rube but you up there on the crazy with it. Cheating is stupid, period lol makes zero sense",1
@_Fat_Hipster sausage&gt;pepperoni you fucking rube,1
@CNNPolitics we know why! Because traitors like you MSM sold them to your trusting rube audiences. Shame on you taking advantage of people!,1
"@realDonaldTrump Not in my name, not with my tax dollars! #Syria #rube #playedlikeafiddle Please resign before you ruin this country.",1
"@drafter28 @Kayla_86 And by ""shameless"" Wild rube, you are not lying.",1
@tonyposnanski @realDonaldTrump And you are a pathetic rube.,1
@IvankaTrump @marcorubio Your dad. RICO. RUSSIA. DICTATOR. Marco Rubio = spineless rube.,1
@8_syp @janemaestro @CBSNews Shocked that a rube like you would make a racist remark! LMFAO.,1
"@TobyKeithMusic make sure you don't bring your wife or GF - Trump might grab them by the pussy - he do that you know. He's famous, you rube",1
"@realDonaldTr___ You gave zero common sense voting for a guy who doesn't give a thought to you or your family. You're a mark, a dupe, a rube",1
"@realDonaldTrump You truly are the Simple Minded Fuck you play on TV? I was hoping it was a ""bit"", to attract the Rube Vote. But ... nope!",1
"@LTA347 what a cunt, not Gabby, you! You un-American rube! Leave Twitter now!!",1
@oreillyfactor YOU are WHITE dirty WRINKLED Trailer PARK TRASH! Doesn't matter how much money you have. You still look like WHITE TRASH.,1
"@AvengeAlex trailer park trash,think your mistaking me for your uncle,im White English &amp; Proud",1
@JoeNBC you are one sorry white trailer park trash,1
@realDonaldTrump You speak like a child. A schoolyard bully. You're trailer park trash!,1
@TheAngryGrandpa #HATEAGP does your ass still stank you old bag. If so you you piece of white trailer park trash.,1
"@dylanscott Who the fuck cares it your neighbors think you're white trash? ""It's not what they call you. It's what you answer to.""",1
@zack_hample you should have given away 11. You really are white trash. https://t.co/Db2yeVncUf,1
@gehrig38 you are fucking white trash I love you,1
@AnnCoulter STFU YOU OLD OUTDATED IGNORANT DUMB FCK. YOU IGNORANT REGURGITATED WHITE TRASH,1
